id_sensor,date,time,pm1,pm25,pm10,co,temperature,humidity,pressure
3,2024-07-05,03:14:03,10,13,15,8.517419815,18.69999886,75.90000153,932.4249878
1,2024-07-05,03:14:05,10,13,14,9.639770508,21.79999924,65.30000305,923.947998
2,2024-07-05,03:14:32,4,5,5,6.90375042,18.5,72.19999695,907.6557617
3,2024-07-05,03:14:33,11,14,15,8.517419815,18.69999886,75.90000153,932.4165649
1,2024-07-05,03:14:36,8,11,12,9.619398117,21.69999886,65.40000153,923.8900146
2,2024-07-05,03:15:02,4,6,6,6.84455061,18.39999962,72.5,907.6676636
3,2024-07-05,03:15:03,12,15,17,8.517419815,18.69999886,76.0,932.3965454
1,2024-07-05,03:15:06,9,12,13,9.619398117,21.79999924,65.30000305,923.897522
2,2024-07-05,03:15:32,4,6,6,6.817716122,18.39999962,72.5,907.6654663
3,2024-07-05,03:15:33,11,14,15,8.517419815,18.69999886,76.0,932.4092407
1,2024-07-05,03:15:36,10,13,14,9.639770508,21.79999924,65.40000153,923.8607788
2,2024-07-05,03:16:02,4,6,6,6.871431351,18.5,72.30000305,907.6817017
3,2024-07-05,03:16:03,11,14,15,8.517419815,18.69999886,76.0,932.402832
1,2024-07-05,03:16:06,11,14,15,9.639770508,21.69999886,65.5,923.9328003
2,2024-07-05,03:16:32,4,6,6,6.892970085,18.60000038,72.19999695,907.6366577
3,2024-07-05,03:16:33,11,14,15,8.532419205,18.69999886,76.0,932.3755493
1,2024-07-05,03:16:35,11,14,15,9.639770508,21.69999886,65.5,923.9040527
2,2024-07-05,03:17:02,4,6,6,6.871431351,18.5,72.09999847,907.6468506
3,2024-07-05,03:17:03,11,14,15,8.502428055,18.69999886,76.0,932.3948364
1,2024-07-05,03:17:05,11,14,15,9.639770508,21.79999924,65.40000153,923.9000244
2,2024-07-05,03:17:32,4,5,5,6.828443527,18.60000038,72.09999847,907.6403198
3,2024-07-05,03:17:33,11,14,15,8.517419815,18.69999886,75.90000153,932.3970947
1,2024-07-05,03:17:35,11,14,15,9.639770508,21.79999924,65.30000305,923.888916
2,2024-07-05,03:18:02,4,5,5,6.84992218,18.60000038,71.90000153,907.6615601
3,2024-07-05,03:18:03,10,13,14,8.532419205,18.69999886,75.90000153,932.3970947
1,2024-07-05,03:18:05,10,13,14,9.639770508,21.79999924,65.30000305,923.9247437
2,2024-07-05,03:18:32,3,4,4,6.833809376,18.60000038,71.80000305,907.6585693
3,2024-07-05,03:18:33,11,14,15,8.532419205,18.69999886,75.90000153,932.3817139
1,2024-07-05,03:18:35,10,13,14,9.639770508,21.69999886,65.5,923.9146729
2,2024-07-05,03:19:02,3,4,4,6.780223846,18.5,72.0,907.6645508
3,2024-07-05,03:19:03,11,14,16,8.502428055,18.69999886,75.90000153,932.382019
1,2024-07-05,03:19:05,10,13,14,9.660158157,21.69999886,65.5,923.9460449
2,2024-07-05,03:19:32,3,4,4,6.806994438,18.5,72.0,907.6520996
3,2024-07-05,03:19:33,10,13,14,8.517419815,18.69999886,76.0,932.3743896
1,2024-07-05,03:19:36,11,14,15,9.639770508,21.69999886,65.5,923.9378052
2,2024-07-05,03:20:02,4,5,5,6.860673428,18.5,72.09999847,907.6948242
3,2024-07-05,03:20:03,11,14,15,8.517419815,18.60000038,75.80000305,932.4006348
1,2024-07-05,03:20:05,11,14,15,9.639770508,21.79999924,65.40000153,923.9829712
2,2024-07-05,03:20:32,4,5,5,6.892970085,18.60000038,72.0,907.6854858
3,2024-07-05,03:20:33,11,14,15,8.502428055,18.69999886,75.90000153,932.423584
1,2024-07-05,03:20:35,11,14,15,9.639770508,21.79999924,65.30000305,923.9815674
2,2024-07-05,03:21:02,4,5,5,6.909142494,18.60000038,71.80000305,907.7207031
3,2024-07-05,03:21:03,10,13,14,8.502428055,18.60000038,75.90000153,932.4345093
1,2024-07-05,03:21:06,9,12,13,9.639770508,21.69999886,65.40000153,923.9777832
2,2024-07-05,03:21:32,3,4,4,6.91993475,18.60000038,71.80000305,907.6593628
3,2024-07-05,03:21:33,12,15,17,8.487446785,18.60000038,76.0,932.390625
1,2024-07-05,03:21:36,9,12,13,9.660158157,21.79999924,65.30000305,923.9653931
2,2024-07-05,03:22:02,3,4,4,6.9253335,18.69999886,71.69999695,907.6895142
3,2024-07-05,03:22:03,10,13,14,8.487446785,18.60000038,76.0,932.4400024
1,2024-07-05,03:22:06,9,12,13,9.660158157,21.79999924,65.19999695,923.9348145
2,2024-07-05,03:22:32,3,4,4,6.930733681,18.69999886,71.5,907.675415
3,2024-07-05,03:22:33,10,13,14,8.517419815,18.60000038,76.09999847,932.4598389
1,2024-07-05,03:22:36,11,14,15,9.639770508,21.89999962,65.09999847,923.9620361
2,2024-07-05,03:23:02,3,4,4,6.91993475,18.60000038,71.40000153,907.6713867
3,2024-07-05,03:23:03,11,14,15,8.517419815,18.60000038,76.19999695,932.4364624
1,2024-07-05,03:23:05,10,13,14,9.639770508,21.79999924,65.19999695,923.9763794
2,2024-07-05,03:23:32,4,5,5,6.860673428,18.60000038,71.69999695,907.6709595
3,2024-07-05,03:23:33,12,15,17,8.532419205,18.60000038,76.30000305,932.4540405
1,2024-07-05,03:23:36,10,13,14,9.660158157,21.79999924,65.30000305,923.9822388
2,2024-07-05,03:24:02,4,6,6,6.876812458,18.60000038,71.69999695,907.6889038
3,2024-07-05,03:24:03,10,13,14,8.532419205,18.60000038,76.30000305,932.4678955
1,2024-07-05,03:24:06,11,14,15,9.660158157,21.79999924,65.19999695,923.9932861
2,2024-07-05,03:24:32,4,6,6,6.855295658,18.60000038,71.80000305,907.6956177
1,2024-07-05,03:24:35,9,12,13,9.660158157,21.79999924,65.30000305,923.961731
2,2024-07-05,03:25:02,4,5,5,6.828443527,18.5,72.19999695,907.7037354
3,2024-07-05,03:25:03,11,14,15,8.487446785,18.60000038,76.09999847,932.4760742
1,2024-07-05,03:25:06,9,12,13,9.660158157,21.79999924,65.09999847,923.9725952
2,2024-07-05,03:25:32,4,5,5,6.839179039,18.5,72.19999695,907.677002
3,2024-07-05,03:25:33,11,14,15,8.472476006,18.60000038,76.19999695,932.4517212
1,2024-07-05,03:25:35,10,13,14,9.660158157,21.89999962,65.09999847,924.0001831
2,2024-07-05,03:26:02,4,5,5,6.88219595,18.5,72.09999847,907.6774902
3,2024-07-05,03:26:03,11,14,15,8.487446785,18.60000038,76.19999695,932.468811
1,2024-07-05,03:26:06,10,13,14,9.660158157,21.89999962,65.09999847,923.9863892
2,2024-07-05,03:26:32,4,5,5,6.887583256,18.60000038,72.0,907.7214966
3,2024-07-05,03:26:33,11,14,15,8.457514763,18.60000038,76.19999695,932.4735107
1,2024-07-05,03:26:36,10,13,14,9.660158157,21.89999962,65.0,923.9569702
2,2024-07-05,03:27:02,4,5,5,6.892970085,18.60000038,71.80000305,907.7162476
3,2024-07-05,03:27:03,10,13,14,8.487446785,18.5,76.30000305,932.4417725
1,2024-07-05,03:27:05,9,12,13,9.660158157,21.89999962,64.90000153,923.9658813
2,2024-07-05,03:27:32,4,6,6,6.892970085,18.69999886,71.59999847,907.706543
3,2024-07-05,03:27:33,10,13,14,8.472476006,18.5,76.19999695,932.439209
1,2024-07-05,03:27:35,9,12,13,9.660158157,21.89999962,65.0,924.0100098
2,2024-07-05,03:28:02,4,5,5,6.90375042,18.69999886,71.40000153,907.6765137
3,2024-07-05,03:28:03,11,14,15,8.487446785,18.5,76.30000305,932.4429932
1,2024-07-05,03:28:05,9,12,13,9.660158157,21.89999962,65.09999847,923.9577637
2,2024-07-05,03:28:32,4,5,5,6.914538383,18.69999886,71.30000305,907.6987305
3,2024-07-05,03:28:33,11,14,15,8.487446785,18.5,76.40000153,932.4448242
1,2024-07-05,03:28:36,8,11,12,9.660158157,21.79999924,65.09999847,923.987793
2,2024-07-05,03:29:02,3,5,5,6.892970085,18.60000038,71.5,907.680603
3,2024-07-05,03:29:03,11,14,15,8.457514763,18.5,76.40000153,932.4678955
1,2024-07-05,03:29:05,10,13,14,9.660158157,21.79999924,65.30000305,923.9840698
2,2024-07-05,03:29:32,4,5,5,6.914538383,18.69999886,71.40000153,907.6932983
3,2024-07-05,03:29:33,11,14,15,8.472476006,18.5,76.40000153,932.4693604
1,2024-07-05,03:29:36,10,13,14,9.680561066,21.69999886,65.40000153,924.0296021
2,2024-07-05,03:30:02,4,5,5,6.90375042,18.69999886,71.40000153,907.6942139
3,2024-07-05,03:30:03,9,12,13,8.457514763,18.5,76.30000305,932.4807739
1,2024-07-05,03:30:06,9,12,13,9.660158157,21.69999886,65.5,924.0021362
2,2024-07-05,03:30:32,4,5,5,6.936137676,18.69999886,71.30000305,907.7171631
3,2024-07-05,03:30:33,8,11,12,8.487446785,18.5,76.40000153,932.4537354
1,2024-07-05,03:30:36,10,13,14,9.660158157,21.69999886,65.59999847,924.0113525
2,2024-07-05,03:31:02,3,4,4,6.930733681,18.69999886,71.30000305,907.7327881
3,2024-07-05,03:31:03,9,12,13,8.472476006,18.5,76.30000305,932.4586792
1,2024-07-05,03:31:05,9,12,13,9.680561066,21.69999886,65.59999847,924.0367432
2,2024-07-05,03:31:32,3,4,4,6.84455061,18.60000038,71.40000153,907.7206421
3,2024-07-05,03:31:33,8,11,12,8.472476006,18.5,76.40000153,932.477478
1,2024-07-05,03:31:35,8,11,12,9.680561066,21.69999886,65.5,924.0440063
2,2024-07-05,03:32:02,4,5,5,6.833809376,18.60000038,71.5,907.7077637
3,2024-07-05,03:32:03,8,10,11,8.442565918,18.5,76.30000305,932.4703369
1,2024-07-05,03:32:06,8,11,12,9.660158157,21.69999886,65.40000153,924.0162354
2,2024-07-05,03:32:32,4,5,5,6.839179039,18.60000038,71.59999847,907.7406006
3,2024-07-05,03:32:33,7,9,10,8.427625656,18.5,76.30000305,932.4326782
1,2024-07-05,03:32:36,9,12,13,9.680561066,21.69999886,65.5,924.0560303
2,2024-07-05,03:33:02,4,5,5,6.84992218,18.69999886,71.40000153,907.7549438
3,2024-07-05,03:33:03,7,9,10,8.442565918,18.5,76.30000305,932.4664307
1,2024-07-05,03:33:05,8,11,12,9.680561066,21.69999886,65.30000305,924.0706787
2,2024-07-05,03:33:32,4,5,5,6.866051674,18.79999924,71.30000305,907.7148438
3,2024-07-05,03:33:33,8,11,12,8.442565918,18.5,76.30000305,932.4673462
1,2024-07-05,03:33:35,8,10,11,9.680561066,21.79999924,65.30000305,924.0373535
2,2024-07-05,03:34:02,4,5,5,6.88219595,18.69999886,71.30000305,907.7504883
3,2024-07-05,03:34:03,9,12,13,8.442565918,18.5,76.40000153,932.4713135
1,2024-07-05,03:34:06,8,11,12,9.700982094,21.79999924,65.19999695,923.9915771
2,2024-07-05,03:34:32,3,4,4,6.887583256,18.69999886,71.30000305,907.7418823
3,2024-07-05,03:34:33,8,11,12,8.442565918,18.5,76.40000153,932.5020142
1,2024-07-05,03:34:35,8,11,12,9.680561066,21.69999886,65.40000153,924.0365601
2,2024-07-05,03:35:02,3,4,4,6.91993475,18.69999886,71.40000153,907.7262573
3,2024-07-05,03:35:03,8,11,12,8.427625656,18.5,76.40000153,932.4886475
1,2024-07-05,03:35:05,9,12,13,9.700982094,21.69999886,65.59999847,924.0636597
2,2024-07-05,03:35:32,3,4,4,6.9253335,18.69999886,71.40000153,907.7553101
3,2024-07-05,03:35:33,8,10,11,8.397774696,18.5,76.30000305,932.4579468
1,2024-07-05,03:35:36,8,11,12,9.700982094,21.69999886,65.40000153,924.0552979
2,2024-07-05,03:36:02,3,4,4,6.936137676,18.79999924,71.30000305,907.725708
3,2024-07-05,03:36:03,8,10,11,8.412695885,18.5,76.30000305,932.512207
1,2024-07-05,03:36:05,8,11,12,9.680561066,21.60000038,65.5,924.0395508
2,2024-07-05,03:36:32,3,4,4,6.91993475,18.69999886,71.09999847,907.7079468
3,2024-07-05,03:36:33,8,10,11,8.412695885,18.5,76.30000305,932.5001831
1,2024-07-05,03:36:35,9,12,13,9.700982094,21.69999886,65.59999847,924.0585938
2,2024-07-05,03:37:02,3,4,4,6.91993475,18.69999886,71.09999847,907.7271729
3,2024-07-05,03:37:03,8,10,11,8.397774696,18.5,76.30000305,932.4763184
1,2024-07-05,03:37:05,9,12,13,9.700982094,21.69999886,65.59999847,924.053772
2,2024-07-05,03:37:32,2,3,3,6.941541672,18.69999886,71.09999847,907.6953125
3,2024-07-05,03:37:33,7,9,10,8.397774696,18.5,76.40000153,932.5588989
1,2024-07-05,03:37:36,8,11,12,9.700982094,21.60000038,65.69999695,924.0284424
2,2024-07-05,03:38:02,1,2,2,6.946947575,18.79999924,71.0,907.7041626
3,2024-07-05,03:38:03,7,9,10,8.412695885,18.5,76.30000305,932.5033569
1,2024-07-05,03:38:05,8,11,12,9.680561066,21.60000038,65.90000153,923.9541626
2,2024-07-05,03:38:32,2,3,3,6.952355385,18.79999924,71.0,907.7167358
3,2024-07-05,03:38:33,7,9,10,8.412695885,18.5,76.30000305,932.5125732
1,2024-07-05,03:38:35,9,12,13,9.680561066,21.5,65.90000153,924.072876
2,2024-07-05,03:39:02,3,4,4,6.936137676,18.79999924,70.90000153,907.6921997
3,2024-07-05,03:39:03,8,10,11,8.397774696,18.5,76.30000305,932.5183105
1,2024-07-05,03:39:05,9,12,13,9.700982094,21.60000038,65.80000305,924.0948486
2,2024-07-05,03:39:32,2,3,3,6.941541672,18.79999924,71.0,907.7001343
3,2024-07-05,03:39:33,8,10,11,8.412695885,18.5,76.30000305,932.4832764
1,2024-07-05,03:39:35,8,11,12,9.700982094,21.60000038,65.90000153,924.0992432
2,2024-07-05,03:40:02,3,4,4,6.941541672,18.79999924,70.90000153,907.7020264
3,2024-07-05,03:40:03,7,9,10,8.382866859,18.5,76.40000153,932.5303955
1,2024-07-05,03:40:05,8,11,12,9.700982094,21.5,65.80000305,924.0797119
2,2024-07-05,03:40:32,3,4,4,6.946947575,18.89999962,70.69999695,907.7097168
3,2024-07-05,03:40:33,7,9,10,8.367967606,18.5,76.40000153,932.5264893
1,2024-07-05,03:40:35,8,11,12,9.700982094,21.5,65.90000153,924.081543
2,2024-07-05,03:41:02,3,4,4,6.96317625,18.89999962,70.69999695,907.7316895
3,2024-07-05,03:41:03,7,9,10,8.442565918,18.5,76.30000305,932.5376587
1,2024-07-05,03:41:06,8,11,12,9.700982094,21.5,65.90000153,924.0839844
2,2024-07-05,03:41:32,3,4,4,6.957765102,18.89999962,70.59999847,907.7109375
3,2024-07-05,03:41:33,7,9,10,8.457514763,18.5,76.30000305,932.473877
1,2024-07-05,03:41:36,8,11,12,9.721417427,21.60000038,65.69999695,924.0186157
2,2024-07-05,03:42:02,2,3,3,6.952355385,19.0,70.5,907.7414551
3,2024-07-05,03:42:03,8,10,11,8.457514763,18.5,76.40000153,932.505127
1,2024-07-05,03:42:05,8,11,12,9.721417427,21.60000038,65.69999695,924.0811157
2,2024-07-05,03:42:32,1,2,2,6.946947575,19.0,70.40000153,907.7509155
3,2024-07-05,03:42:33,8,10,11,8.442565918,18.5,76.30000305,932.5001831
1,2024-07-05,03:42:35,9,12,13,9.721417427,21.60000038,65.80000305,924.0609131
2,2024-07-05,03:43:02,2,3,3,6.941541672,19.0,70.30000305,907.7449341
3,2024-07-05,03:43:03,7,9,10,8.427625656,18.5,76.19999695,932.5246582
1,2024-07-05,03:43:05,10,13,14,9.721417427,21.60000038,65.80000305,923.9989624
2,2024-07-05,03:43:32,3,4,4,6.946947575,19.0,70.30000305,907.722168
3,2024-07-05,03:43:33,6,8,9,8.427625656,18.60000038,76.30000305,932.5090332
1,2024-07-05,03:43:35,10,13,14,9.741869926,21.60000038,65.80000305,923.9865723
3,2024-07-05,03:44:03,7,9,10,8.427625656,18.5,76.19999695,932.5200195
2,2024-07-05,03:44:02,3,4,5,6.957765102,19.10000038,70.19999695,907.7357178
1,2024-07-05,03:44:06,8,11,12,9.741869926,21.60000038,65.69999695,924.0595093
2,2024-07-05,03:44:32,3,4,4,6.957765102,19.10000038,70.09999847,907.7336426
3,2024-07-05,03:44:33,8,10,11,8.412695885,18.5,76.30000305,932.5
1,2024-07-05,03:44:35,8,11,12,9.741869926,21.69999886,65.69999695,923.977478
2,2024-07-05,03:45:02,2,3,3,6.936137676,19.10000038,70.0,907.7036133
3,2024-07-05,03:45:03,8,10,11,8.397774696,18.60000038,76.19999695,932.5544434
1,2024-07-05,03:45:05,9,12,13,9.762335777,21.69999886,65.5,924.0620117
2,2024-07-05,03:45:32,2,3,3,6.914538383,19.10000038,69.90000153,907.7336426
3,2024-07-05,03:45:33,7,9,10,8.397774696,18.5,76.19999695,932.5646973
1,2024-07-05,03:45:35,9,12,13,9.782821655,21.60000038,65.59999847,924.0350952
2,2024-07-05,03:46:02,3,4,4,6.946947575,19.10000038,69.80000305,907.711853
3,2024-07-05,03:46:03,8,11,12,8.397774696,18.60000038,76.19999695,932.5619507
1,2024-07-05,03:46:06,9,12,13,9.782821655,21.60000038,65.80000305,924.0419312
2,2024-07-05,03:46:32,3,4,4,6.88219595,19.10000038,69.90000153,907.699585
3,2024-07-05,03:46:33,8,10,11,8.412695885,18.60000038,76.30000305,932.5393677
1,2024-07-05,03:46:36,8,11,12,9.803321838,21.60000038,65.90000153,924.0507813
2,2024-07-05,03:47:02,3,4,4,6.866051674,19.0,69.90000153,907.7111816
3,2024-07-05,03:47:03,6,8,9,8.412695885,18.60000038,76.19999695,932.550293
1,2024-07-05,03:47:06,8,11,12,9.803321838,21.60000038,65.80000305,924.0635376
2,2024-07-05,03:47:32,3,4,4,6.823078156,18.89999962,70.30000305,907.7164307
3,2024-07-05,03:47:33,7,9,10,8.397774696,18.60000038,76.09999847,932.5510864
1,2024-07-05,03:47:36,9,12,13,9.782821655,21.60000038,65.80000305,923.9865723
2,2024-07-05,03:48:02,3,4,4,6.88219595,18.89999962,70.59999847,907.7087402
3,2024-07-05,03:48:03,7,9,10,8.397774696,18.60000038,76.09999847,932.5531006
1,2024-07-05,03:48:05,8,11,12,9.762335777,21.5,65.90000153,924.0548706
2,2024-07-05,03:48:32,3,4,4,6.914538383,18.89999962,70.59999847,907.6871948
3,2024-07-05,03:48:33,7,9,10,8.397774696,18.60000038,76.0,932.543457
1,2024-07-05,03:48:36,9,12,13,9.782821655,21.5,65.90000153,924.0120239
2,2024-07-05,03:49:02,4,5,5,6.914538383,18.89999962,70.40000153,907.744751
3,2024-07-05,03:49:03,7,9,10,8.382866859,18.60000038,75.90000153,932.5638428
1,2024-07-05,03:49:05,10,13,14,9.782821655,21.60000038,65.90000153,924.0448608
2,2024-07-05,03:49:32,4,5,5,6.88219595,18.89999962,70.59999847,907.6953735
3,2024-07-05,03:49:33,7,9,10,8.382866859,18.60000038,75.90000153,932.5474854
1,2024-07-05,03:49:35,9,12,13,9.782821655,21.60000038,65.80000305,924.0147705
2,2024-07-05,03:50:02,3,4,4,6.84455061,18.79999924,70.69999695,907.7355957
3,2024-07-05,03:50:03,7,9,10,8.382866859,18.60000038,75.90000153,932.5633545
1,2024-07-05,03:50:05,9,12,13,9.782821655,21.5,65.80000305,924.0463867
2,2024-07-05,03:50:32,3,4,4,6.88219595,18.89999962,70.69999695,907.7081909
3,2024-07-05,03:50:33,7,9,10,8.367967606,18.60000038,75.90000153,932.536377
1,2024-07-05,03:50:35,9,12,13,9.762335777,21.5,66.0,924.0251465
2,2024-07-05,03:51:02,3,4,4,6.866051674,18.89999962,70.59999847,907.7015381
3,2024-07-05,03:51:03,7,9,10,8.382866859,18.60000038,75.90000153,932.5588989
1,2024-07-05,03:51:06,10,13,14,9.762335777,21.5,66.0,924.0357666
2,2024-07-05,03:51:32,3,4,4,6.887583256,18.89999962,70.59999847,907.7091675
3,2024-07-05,03:51:33,7,9,10,8.353078842,18.60000038,75.69999695,932.5524902
1,2024-07-05,03:51:36,8,11,12,9.762335777,21.39999962,66.0,924.0178223
2,2024-07-05,03:52:02,3,4,4,6.909142494,18.89999962,70.5,907.7131348
3,2024-07-05,03:52:03,7,9,10,8.367967606,18.60000038,75.69999695,932.5733032
1,2024-07-05,03:52:05,8,11,12,9.762335777,21.5,66.0,924.0443726
2,2024-07-05,03:52:32,3,4,4,6.91993475,18.89999962,70.40000153,907.6983032
3,2024-07-05,03:52:33,7,9,10,8.367967606,18.60000038,75.80000305,932.5519409
1,2024-07-05,03:52:36,8,10,11,9.762335777,21.5,66.0,924.0283813
2,2024-07-05,03:53:02,4,5,5,6.9253335,19.0,70.30000305,907.6660767
3,2024-07-05,03:53:03,8,11,12,8.338197708,18.60000038,75.59999847,932.5262451
1,2024-07-05,03:53:06,8,11,12,9.762335777,21.5,65.80000305,924.0003052
2,2024-07-05,03:53:32,4,5,5,6.9253335,19.0,70.19999695,907.7189331
3,2024-07-05,03:53:33,8,11,12,8.323328972,18.60000038,75.59999847,932.5291138
1,2024-07-05,03:53:35,9,12,13,9.762335777,21.60000038,65.80000305,924.0349121
2,2024-07-05,03:54:02,3,5,5,6.941541672,19.0,70.09999847,907.7081299
3,2024-07-05,03:54:03,7,9,10,8.308469772,18.60000038,75.69999695,932.5314331
1,2024-07-05,03:54:06,9,12,13,9.741869926,21.5,65.80000305,924.0320435
2,2024-07-05,03:54:32,4,5,5,6.941541672,19.0,70.09999847,907.7132568
3,2024-07-05,03:54:33,7,9,10,8.308469772,18.5,75.40000153,932.5264893
1,2024-07-05,03:54:35,9,12,13,9.741869926,21.5,65.80000305,924.0137329
2,2024-07-05,03:55:02,2,3,3,6.946947575,19.0,70.0,907.711731
3,2024-07-05,03:55:03,7,9,10,8.353078842,18.5,75.5,932.5217285
1,2024-07-05,03:55:05,9,12,13,9.741869926,21.39999962,66.0,924.0502319
2,2024-07-05,03:55:32,3,4,4,6.9253335,19.10000038,70.0,907.6724854
3,2024-07-05,03:55:33,8,10,11,8.338197708,18.5,75.59999847,932.5320435
1,2024-07-05,03:55:36,8,11,12,9.741869926,21.5,66.0,923.8972168
2,2024-07-05,03:56:02,3,4,4,6.909142494,19.10000038,69.90000153,907.6878052
3,2024-07-05,03:56:03,8,10,11,8.353078842,18.5,75.69999695,932.5406494
1,2024-07-05,03:56:05,8,10,11,9.741869926,21.5,65.90000153,924.0303955
2,2024-07-05,03:56:32,3,4,4,6.887583256,19.10000038,69.69999695,907.7033691
3,2024-07-05,03:56:33,8,10,11,8.353078842,18.5,75.69999695,932.5168457
1,2024-07-05,03:56:35,8,10,11,9.741869926,21.60000038,65.69999695,924.1035156
2,2024-07-05,03:57:02,3,4,4,6.90375042,19.10000038,69.69999695,907.722168
3,2024-07-05,03:57:03,7,9,10,8.338197708,18.5,75.80000305,932.536377
1,2024-07-05,03:57:06,8,11,12,9.741869926,21.60000038,65.59999847,924.0418701
2,2024-07-05,03:57:32,3,4,4,6.909142494,19.10000038,69.69999695,907.671875
3,2024-07-05,03:57:33,6,8,9,8.382866859,18.5,76.0,932.5298462
1,2024-07-05,03:57:36,8,11,12,9.741869926,21.60000038,65.59999847,924.0648193
3,2024-07-05,03:58:03,7,9,10,8.367967606,18.5,76.0,932.5449829
1,2024-07-05,03:58:05,8,11,12,9.741869926,21.60000038,65.69999695,924.0882568
3,2024-07-05,03:58:33,8,11,12,8.382866859,18.5,76.09999847,932.538269
1,2024-07-05,03:58:36,8,10,11,9.741869926,21.60000038,65.69999695,924.0811768
2,2024-07-05,03:58:51,3,4,4,6.9253335,19.10000038,69.59999847,907.4660645
2,2024-07-05,03:59:02,3,4,4,6.898360252,19.10000038,69.5,907.7374878
3,2024-07-05,03:59:03,8,11,12,8.397774696,18.5,76.09999847,932.5193481
1,2024-07-05,03:59:05,8,10,11,9.741869926,21.60000038,65.59999847,924.0884399
2,2024-07-05,03:59:32,3,4,4,6.909142494,19.10000038,69.5,907.6929932
3,2024-07-05,03:59:33,8,11,12,8.412695885,18.5,76.19999695,932.5614014
1,2024-07-05,03:59:35,8,10,11,9.721417427,21.60000038,65.5,924.1112671
2,2024-07-05,04:00:02,3,4,4,6.914538383,19.19999886,69.40000153,907.6815796
3,2024-07-05,04:00:03,8,10,11,8.412695885,18.39999962,76.19999695,932.5546875
1,2024-07-05,04:00:05,8,10,11,9.741869926,21.69999886,65.5,924.0957642
2,2024-07-05,04:00:32,3,4,4,6.936137676,19.19999886,69.5,907.7136841
3,2024-07-05,04:00:33,8,10,11,8.412695885,18.39999962,76.30000305,932.5460205
1,2024-07-05,04:00:35,8,11,12,9.741869926,21.60000038,65.5,924.0759277
2,2024-07-05,04:01:02,3,4,4,6.946947575,19.19999886,69.5,907.7178345
3,2024-07-05,04:01:03,8,11,12,8.442565918,18.5,76.30000305,932.5710449
1,2024-07-05,04:01:06,8,10,11,9.741869926,21.5,65.69999695,924.0981445
2,2024-07-05,04:01:32,2,3,3,6.952355385,19.19999886,69.40000153,907.7017212
3,2024-07-05,04:01:33,9,12,13,8.427625656,18.5,76.30000305,932.5928345
1,2024-07-05,04:01:35,8,10,11,9.721417427,21.5,65.90000153,924.0928345
2,2024-07-05,04:02:02,3,4,4,6.96317625,19.19999886,69.5,907.7476807
3,2024-07-05,04:02:03,8,10,11,8.427625656,18.5,76.30000305,932.605835
1,2024-07-05,04:02:05,8,10,11,9.721417427,21.5,65.80000305,924.0965576
2,2024-07-05,04:02:32,3,4,4,6.9253335,19.19999886,69.30000305,907.7095947
3,2024-07-05,04:02:33,9,12,13,8.442565918,18.5,76.30000305,932.5859985
1,2024-07-05,04:02:35,7,9,10,9.721417427,21.39999962,66.09999847,924.0871582
2,2024-07-05,04:03:02,2,3,3,6.9253335,19.19999886,69.30000305,907.7243652
3,2024-07-05,04:03:03,10,13,14,8.442565918,18.5,76.30000305,932.5650024
1,2024-07-05,04:03:05,7,9,10,9.721417427,21.39999962,66.09999847,924.1193848
2,2024-07-05,04:03:32,1,2,2,6.952355385,19.19999886,69.40000153,907.7376709
3,2024-07-05,04:03:33,10,13,14,8.412695885,18.39999962,76.40000153,932.6088257
1,2024-07-05,04:03:35,7,9,10,9.721417427,21.5,65.90000153,924.1439819
2,2024-07-05,04:04:02,1,2,2,6.952355385,19.19999886,69.5,907.7376709
3,2024-07-05,04:04:03,9,12,13,8.427625656,18.39999962,76.40000153,932.5845337
1,2024-07-05,04:04:05,8,10,11,9.721417427,21.5,65.80000305,924.1120605
2,2024-07-05,04:04:32,3,4,4,6.957765102,19.19999886,69.5,907.7574463
3,2024-07-05,04:04:33,9,12,13,8.427625656,18.39999962,76.30000305,932.5686646
1,2024-07-05,04:04:36,8,10,11,9.741869926,21.5,65.59999847,924.0940552
2,2024-07-05,04:05:02,3,4,4,6.952355385,19.19999886,69.40000153,907.7421265
3,2024-07-05,04:05:03,11,14,15,8.442565918,18.39999962,76.30000305,932.5720215
1,2024-07-05,04:05:05,7,9,10,9.741869926,21.60000038,65.5,924.0899048
2,2024-07-05,04:05:32,4,5,5,6.96317625,19.29999924,69.40000153,907.7809448
3,2024-07-05,04:05:33,10,13,14,8.442565918,18.39999962,76.40000153,932.5935669
1,2024-07-05,04:05:35,7,9,10,9.741869926,21.60000038,65.5,924.1237793
2,2024-07-05,04:06:02,3,4,4,6.974006176,19.29999924,69.40000153,907.7415771
3,2024-07-05,04:06:03,8,11,12,8.412695885,18.39999962,76.40000153,932.6003418
1,2024-07-05,04:06:05,6,8,9,9.721417427,21.60000038,65.40000153,924.116272
2,2024-07-05,04:06:32,3,4,4,6.974006176,19.29999924,69.40000153,907.7474976
3,2024-07-05,04:06:33,9,12,13,8.412695885,18.39999962,76.40000153,932.6101685
1,2024-07-05,04:06:36,6,8,9,9.721417427,21.60000038,65.40000153,924.1073608
2,2024-07-05,04:07:02,3,4,4,6.96317625,19.29999924,69.30000305,907.779541
3,2024-07-05,04:07:03,11,14,15,8.412695885,18.39999962,76.40000153,932.6063843
1,2024-07-05,04:07:05,7,9,10,9.741869926,21.60000038,65.40000153,924.1253052
